split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.921840217660154,12.511584800741426,0.5050065869006356,0.4727272727272727,0.4994453319768387,0.48663101604278075,0.45260676636711883,0.48514851485148514,0.05239982053351677,-0.012421242124212417,0.005561254923796888,-0.013903743315508033
2,4151,971,12.165743194410986,11.53450051493306,0.5180632913202113,0.461038961038961,0.5193570399316665,0.46204620462046203,0.43181644456981283,0.3724137931034483,0.08624684675039851,0.08862516793551273,-0.0012937486114551477,-0.001007243581501005
3,4096,1026,11.62109375,13.742690058479532,0.5074412072742238,0.4527363184079602,0.5231949013902087,0.4681933842239186,0.39499029506326255,0.38247011952191234,0.11245091221096126,0.07026619888604785,-0.01575369411598493,-0.015457065815958404
4,4131,991,11.280561607358992,15.237134207870836,0.4956660182126991,0.513189448441247,0.49766409813525564,0.514018691588785,0.41906061175082454,0.45081967213114754,0.07660540646187458,0.06236977631009949,-0.001998079922556517,-0.0008292431475379614
5,4069,1053,12.06684689112804,11.965811965811966,0.4855710907910069,0.41131105398457585,0.4720921052147501,0.4215686274509804,0.36432175942223827,0.37986270022883295,0.12124933136876864,0.0314483537557429,0.013478985576256819,-0.010257573466404546
6,4124,998,11.784675072744907,13.126252505010019,0.41128408154852925,0.40512820512820513,0.43191145136797804,0.40414507772020725,0.35727638440133264,0.3572984749455338,0.05400769714719661,0.04782973018267134,-0.020627369819448793,0.0009831274079978858
7,4121,1001,12.78815821402572,8.991008991008991,0.4707091674785979,0.3887147335423197,0.4716330288391451,0.3987138263665595,0.4042741970922337,0.34430379746835443,0.0664349703863642,0.04441093607396529,-0.0009238613605471735,-0.009999092824239775
8,3979,1143,11.686353355114349,13.298337707786526,0.454996669220234,0.47572815533980584,0.449851827416934,0.5,0.44005863882443674,0.41568627450980394,0.014938030395797275,0.06004188083000189,0.005144841803299993,-0.024271844660194164
9,4102,1020,13.066796684544125,7.941176470588235,0.45138543860477626,0.45454545454545453,0.45102918895286165,0.46875,0.36261123682138136,0.3524904214559387,0.0887742017833949,0.10205503308951586,0.00035624965191460856,-0.01420454545454547
10,4073,1049,11.686717407316474,13.44137273593899,0.524871008009304,0.5027027027027027,0.5186641241615485,0.5013774104683195,0.4499420673983259,0.41164241164241167,0.0749289406109781,0.09106029106029101,0.006206883847755473,0.0013252922343831575
11,4091,1031,13.321926179418236,6.9835111542192045,0.4348750376399984,0.39285714285714285,0.4022554958916005,0.4,0.3285070788845345,0.2841225626740947,0.1063679587554639,0.10873458018304816,0.03261954174839793,-0.007142857142857173
12,4141,981,11.808741849794735,13.047910295616719,0.5584164517627368,0.478494623655914,0.5686502885645806,0.5111111111111111,0.43234606104066464,0.4532710280373832,0.12607039072207216,0.025223595618530825,-0.010233836801843754,-0.032616487455197074
13,4094,1028,11.553492916463117,14.007782101167315,0.5845212025026691,0.49122807017543857,0.579364152886223,0.49130434782608695,0.4754330331764811,0.46406570841889117,0.10908816932618803,0.027162361756547404,0.005157049616446141,-7.627765064838199e-05
14,4017,1105,11.949215832710978,12.39819004524887,0.5755337956701682,0.47174447174447176,0.5672955351443016,0.46943765281173594,0.45712519421176184,0.4369369369369369,0.11840860145840632,0.034807534807534846,0.008238260525866514,0.0023068189327358213
15,4138,984,12.228129531174481,11.28048780487805,0.4929394278256014,0.42857142857142855,0.462936129988536,0.4430379746835443,0.391607720767022,0.3699731903485255,0.10133170705857941,0.058598238222903054,0.0300032978370654,-0.01446654611211573
